credit_limit,default,current_outstanding_balance,avg_bill_amount,total_paid,payment_ratio,num_late_payments,avg_delay,max_delay,recent_delay,credit_utilization
90000.0,0,48276.0,36963.0,6295.0,0.0283841121116066,0,-0.16666666666666666,0,-1,0.5363940400662215
20000.0,0,8918.0,7722.0,11000.0,0.23741177994086288,2,0.6666666666666666,3,-1,0.44587770611469424
30000.0,1,36124.0,33288.666666666664,13071.0,0.06544236555801995,0,0.0,0,0,1.204093196893437
140000.0,0,45849.0,48337.0,12200.0,0.04206562927767798,0,0.0,0,0,0.32749051792487194
340000.0,0,80174.0,84625.16666666667,21167.0,0.04168767429768864,0,0.0,0,0,0.2358051888082682
120000.0,0,-66.0,-38.5,0.0,-0.0,0,-2.0,-2,-2,-0.0005499954167048608
420000.0,0,18037.0,5197.833333333333,9326.0,0.29902526612799796,0,-0.8333333333333334,0,-1,0.042945135844914654
100000.0,0,6345.0,1057.5,0.0,0.0,0,-2.0,-2,-2,0.06344936550634493
350000.0,0,128146.0,65269.166666666664,11752.0,0.030008988396796863,0,0.0,0,0,0.3661303824846215
50000.0,0,48992.0,25087.166666666668,6891.0,0.045780074938215835,0,0.0,0,0,0.9798204035919281
30000.0,0,37.0,37.0,0.0,0.0,6,3.3333333333333335,4,2,0.001233292223592547
360000.0,0,1766.0,5815.0,46722.0,1.3390845776847897,0,-0.8333333333333334,0,-1,0.004905541929050197
20000.0,0,17432.0,12677.166666666666,26770.0,0.3519404711821624,0,-0.6666666666666666,0,-1,0.8715564221788911
400000.0,0,2988.0,2506.8333333333335,4808.0,0.31963834596463236,0,-0.3333333333333333,0,0,0.007469981325046687
170000.0,0,40441.0,37486.333333333336,16000.0,0.07113672033043007,0,0.0,0,0,0.23788683595978846
110000.0,1,10448.0,12986.333333333334,15000.0,0.19250760405036,4,1.1666666666666667,2,1,0.09498095471859347
200000.0,1,390.0,5817.666666666667,34526.0,0.9890852837539749,0,-1.1666666666666667,-1,-1,0.0019499902500487497
200000.0,0,6540.0,11414.5,80055.0,1.1688909005957249,0,-2.0,-2,-2,0.032699836500817495
360000.0,0,5143.0,2094.6666666666665,11498.0,0.9147903572281009,0,-1.0,-1,-1,0.014286071427579369
500000.0,0,1961.0,1659.0,8293.0,0.8330487192365645,0,-1.0,-1,-1,0.003921992156015688
20000.0,0,18462.0,15948.333333333334,37216.0,0.3889184980823693,0,-0.3333333333333333,0,0,0.9230538473076346
270000.0,0,150616.0,151403.66666666666,29700.0,0.03269402029671199,2,0.8333333333333334,3,3,0.557834970981589
20000.0,1,6535.0,7963.166666666667,5500.0,0.11511092507325241,2,0.5,2,1,0.3267336633168342
350000.0,0,0.0,191.0,55415.0,48.3129904097646,0,-1.8333333333333333,-1,-2,0.0
150000.0,0,115786.0,40743.166666666664,15250.0,0.06238239384766424,0,-1.0,0,0,0.771901520656529
260000.0,0,83138.0,51018.5,55002.0,0.17967933305456826,0,-0.3333333333333333,0,0,0.31976030861419763
90000.0,0,1650.0,1002.3333333333334,6554.0,1.0896093100581878,2,0.0,2,-1,0.01833312963189298
310000.0,0,162530.0,109796.66666666667,26013.0,0.03948656685605687,0,0.0,0,0,0.5242886313269958
210000.0,0,-3309.0,128323.16666666667,204468.0,0.2655635504065252,1,0.0,1,1,-0.015757067823486556
40000.0,1,11402.0,11981.666666666666,3200.0,0.04451183040992614,2,0.5,2,1,0.2850428739281518
80000.0,0,0.0,2228.1666666666665,13369.0,0.9999252056843679,1,-1.1666666666666667,1,1,0.0
50000.0,1,6673.0,3085.6666666666665,4935.0,0.2665406427221172,0,-0.3333333333333333,0,0,0.13345733085338293
370000.0,0,26555.0,89095.83333333333,176397.0,0.32997553201041574,0,-0.6666666666666666,0,-1,0.07177007629709109
130000.0,0,113613.0,100110.5,25224.0,0.04199352716327265,0,0.0,0,0,0.8739394312351444
710000.0,1,5200.0,2614.0,14004.0,0.8928275422378068,1,-0.8333333333333334,2,-2,0.007323933346572751
180000.0,0,0.0,6257.5,37545.0,0.9999733660043679,1,-0.8333333333333334,1,1,0.0
80000.0,0,42755.0,48040.833333333336,18700.0,0.06487514137230005,1,0.3333333333333333,2,0,0.5344308196147548
560000.0,0,68199.0,27144.666666666668,19441.0,0.11936587073046435,0,0.0,0,0,0.12178371110051589
170000.0,0,47642.0,34001.0,10006.0,0.049047336610998644,0,0.0,0,0,0.2802454103211158
30000.0,0,8866.0,7222.0,29307.0,0.676320587081439,0,-0.8333333333333334,0,-1,0.29552348255058164
430000.0,0,2202.0,13945.5,119098.0,1.4233573152950738,0,-1.0,-1,-1,0.005120918323445759
500000.0,0,7325.0,2993.5,25525.0,1.4210555617414542,0,-1.0,-1,-1,0.0146499707000586
10000.0,1,7606.0,6388.0,5000.0,0.13044952907720003,0,0.0,0,0,0.7605239476052394
130000.0,0,5279.0,7461.0,12510.0,0.279446914021489,0,0.0,0,0,0.04060737994323121
160000.0,0,3.0,2224.1666666666665,78575.0,5.88753184474749,0,-2.0,-2,-2,1.8749882813232418e-05
150000.0,1,88590.0,89716.16666666667,17700.0,0.032881415126937125,4,1.1666666666666667,2,1,0.5905960626929154
340000.0,0,33245.0,14207.0,63006.0,0.7391340051382518,0,-2.0,-2,-2,0.09777912417904654
200000.0,0,184144.0,179736.66666666666,46017.0,0.04267071950564761,0,0.0,0,0,0.9207153964230179
130000.0,0,125780.0,126606.66666666667,32500.0,0.04278336740644594,0,0.0,0,0,0.9675310189921617
320000.0,0,49889.0,47516.833333333336,11725.0,0.041125632229868606,0,0.0,0,0,0.15590263780425687
50000.0,0,55518.0,39265.833333333336,62723.0,0.2662311754019593,1,0.16666666666666666,2,2,1.1103377932441352
360000.0,0,2171.0,59430.833333333336,152037.0,0.4263683935993,0,-0.6666666666666666,0,-1,0.006030538804058878
420000.0,0,408568.0,234317.83333333334,222842.0,0.15850397038782055,0,-0.3333333333333333,0,0,0.9727786362413423
110000.0,0,2932.0,2567.6666666666665,13221.0,0.8581164405789576,2,0.0,2,1,0.026654303142698704
80000.0,0,26994.0,33018.166666666664,36500.0,0.18424107818888497,0,0.0,0,0,0.337420782240222
60000.0,1,60283.0,45348.166666666664,9635.0,0.035411077217097284,0,0.0,0,0,1.0046999216679722
60000.0,0,47757.0,22273.833333333332,5468.0,0.040914668821645565,0,0.0,0,0,0.7959367343877602
210000.0,0,186109.0,132750.5,21903.0,0.027498920281630725,0,0.0,0,0,0.8862291131946991
360000.0,0,42094.0,42066.833333333336,95600.0,0.37876086560328365,0,-0.16666666666666666,0,0,0.11692745297929728
20000.0,0,6111.0,10164.5,8500.0,0.1393716796746901,1,0.3333333333333333,2,0,0.3055347232638368
150000.0,0,-874.0,-40.666666666666664,5000.0,-20.5761316872428,1,-1.3333333333333333,1,1,-0.005826627822481184
310000.0,0,-44.0,2617.3333333333335,39262.0,2.4999681630054122,0,-2.0,-2,-2,-0.0001419350260160451
240000.0,1,3571.0,2952.0,13253.0,0.7482075311917801,1,-0.3333333333333333,2,-1,0.014879104670397207
160000.0,0,4144.0,3974.8333333333335,21347.0,0.8950524109014675,0,-1.0,-1,-1,0.025899838126011713
240000.0,0,1841.0,537.0,702.0,0.2178094942600062,2,-0.16666666666666666,2,-1,0.007670801371660952
20000.0,0,14677.0,16539.0,13817.0,0.13923514888900085,0,0.0,0,0,0.7338133093345333
190000.0,1,390.0,2499.3333333333335,14996.0,0.9999333199973328,0,-1.0,-1,-1,0.002052620775680128
280000.0,0,-10.0,-10.0,0.0,-0.0,1,-1.5,1,1,-3.5714158163720846e-05
80000.0,0,3719.0,1360.5,1000.0,0.1224889759921607,0,-1.0,0,0,0.04648691891351358
290000.0,0,169004.0,132676.0,191020.0,0.23995769147184184,0,-0.3333333333333333,0,0,0.5827704042399854
200000.0,0,3987.0,10054.666666666666,64555.0,1.0700492300551974,0,-0.6666666666666666,0,-1,0.019934900325498373
320000.0,0,6426.0,14619.5,62075.0,0.7076654734490071,0,-2.0,-2,-2,0.020081187246289857
350000.0,0,16022.0,17790.0,6000.0,0.05621082807918232,0,0.0,0,0,0.045777012065679815
110000.0,0,39768.0,45517.5,15075.0,0.05519834789422422,4,1.3333333333333333,2,0,0.3615239861455805
300000.0,1,0.0,217.83333333333334,3307.0,2.5282874617737003,1,-1.0,1,1,0.0
500000.0,0,706.0,1160.3333333333333,13254.0,1.903489875053856,1,-0.8333333333333334,1,1,0.001411997176005648
120000.0,0,500.0,909.3333333333334,13186.0,2.416345977643394,0,-1.0,-1,-1,0.004166631944733794
80000.0,0,5154.0,3136.1666666666665,5462.0,0.2902540121160591,0,-0.5,0,0,0.06442419469756629
200000.0,1,198878.0,180103.16666666666,35137.0,0.03251559290037201,0,0.0,0,0,0.9943850280748596
150000.0,1,1551.0,3505.8333333333335,54185.0,2.5758223996957597,0,-1.0,-1,-1,0.01033993106712622
150000.0,0,145074.0,123788.33333333333,335157.0,0.45124951025337573,0,-0.16666666666666666,0,0,0.9671535523096513
210000.0,0,652.0,1869.0,20205.0,1.8016049933125278,1,-1.1666666666666667,1,1,0.0031047471202518082
150000.0,1,5382.0,897.0,0.0,0.0,0,-1.6666666666666667,-1,-1,0.035879760801594655
50000.0,0,39052.0,43947.833333333336,14000.0,0.05309304936136646,1,0.3333333333333333,2,0,0.7810243795124098
80000.0,0,79537.0,58372.0,10940.0,0.031236348373796873,0,0.0,0,0,0.9942000724990938
50000.0,0,2522.0,1499.0,6472.0,0.7195108393551973,0,-0.5,0,0,0.050438991220175595
20000.0,0,17393.0,19097.166666666668,6873.0,0.059982196467220555,1,0.3333333333333333,2,2,0.8696065196740163
50000.0,0,27516.0,28941.5,7780.0,0.0448027641808235,0,0.0,0,0,0.5503089938201235
50000.0,0,14497.0,22138.833333333332,16600.0,0.12496800517939684,6,1.8333333333333333,2,1,0.2899342013159737
280000.0,1,188894.0,196287.0,40154.0,0.034094604588685115,6,1.8333333333333333,2,1,0.6746190192177886
230000.0,0,197993.0,91346.16666666667,15836.0,0.02889369761238364,0,0.0,0,0,0.8608353876722276
230000.0,1,38651.0,47751.166666666664,27837.0,0.09715959065715442,1,0.3333333333333333,2,0,0.1680470954474111
80000.0,0,63185.0,46576.666666666664,24057.0,0.08608356801127885,0,0.0,0,0,0.7898026274671567
60000.0,0,12695.0,14552.5,9000.0,0.10307389252828805,1,0.3333333333333333,2,0,0.2115798070032166
200000.0,0,199669.0,186924.5,42788.0,0.038150841515476826,0,0.0,0,0,0.9983400082999585
30000.0,0,-854.0,13901.5,85570.0,1.025896175518523,0,-0.6666666666666666,0,-1,-0.028465717809406352
340000.0,0,32488.0,34379.0,175303.0,0.8498509271603442,0,-1.0,-1,-1,0.09555266013923489
250000.0,0,4843.0,2766.3333333333335,16732.0,1.008012530875354,0,-1.0,-1,-1,0.01937192251230995
200000.0,0,1015.0,1037.0,6150.0,0.9882693234774225,0,-1.0,-1,-1,0.005074974625126874
150000.0,0,146736.0,122429.33333333333,25135.0,0.034216971127601324,0,0.0,0,0,0.9782334784434771
100000.0,0,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
220000.0,0,126532.0,92695.5,23506.0,0.0422637519912833,0,0.0,0,0,0.575142840259817
140000.0,1,-4.0,457.0,5000.0,1.822821728034998,1,-0.3333333333333333,1,1,-2.8571224491253635e-05
40000.0,1,10371.0,7927.5,11883.0,0.24982130092923516,1,-0.5,2,-1,0.25926851828704284
200000.0,0,185070.0,182635.33333333334,41544.0,0.0379115779790895,0,0.0,0,0,0.9253453732731336
520000.0,0,60912.0,54761.5,32035.0,0.09749824999239128,0,0.0,0,0,0.11713823627262256
30000.0,0,16534.0,17412.833333333332,8101.0,0.07753785485939624,0,0.0,0,0,0.5511149628345722
20000.0,0,17973.0,17987.333333333332,4383.0,0.04061153578874218,0,0.0,0,0,0.8986050697465127
50000.0,1,14633.0,15442.833333333334,7353.0,0.07935634267953118,0,0.0,0,0,0.29265414691706165
300000.0,0,143568.0,71267.83333333333,14841.0,0.03470702138407139,0,-0.6666666666666666,0,0,0.4785584048053173
500000.0,0,10935.0,9090.166666666666,45036.0,0.8257122951120237,0,-1.0,-1,-1,0.02186995626008748
490000.0,0,222705.0,182261.66666666666,120356.0,0.11005778317091437,0,-0.16666666666666666,0,0,0.45449907245087257
200000.0,0,630.0,977.5,4375.0,0.7458233890214797,0,-0.6666666666666666,0,-1,0.0031499842500787496
40000.0,1,19827.0,21629.166666666668,7394.0,0.0569750955492541,3,1.0,2,2,0.49566260843478915
150000.0,0,3752.0,1736.8333333333333,6669.0,0.6398963730569949,0,-1.3333333333333333,-1,-1,0.025013166578889474
50000.0,1,48310.0,30955.333333333332,8577.0,0.04617919271211901,0,0.0,0,0,0.9661806763864723
100000.0,0,99668.0,89803.83333333333,19650.0,0.036468308761302394,0,0.0,0,0,0.996670033299667
50000.0,1,44961.0,43197.166666666664,14228.0,0.05489536391135255,4,1.3333333333333333,2,2,0.8992020159596809
130000.0,0,390.0,20178.166666666668,59439.0,0.4909473858098621,0,-0.5,0,-1,0.0029999769232544366
70000.0,0,157.0,240.33333333333334,1642.0,1.137907137907138,0,-1.0,-1,-1,0.0022428251024985356
30000.0,0,28289.0,26307.833333333332,7291.0,0.046190005574983525,1,0.3333333333333333,2,0,0.9429352354921503
50000.0,0,31170.0,12451.833333333334,6311.0,0.08447103544276689,0,0.0,0,0,0.6233875322493551
80000.0,1,1473.0,12811.5,79396.0,1.0328606738649668,0,-1.0,-1,-1,0.018412269846626916
220000.0,0,72546.0,43346.666666666664,80739.0,0.3104379020382112,0,-0.16666666666666666,0,0,0.329753046577061
200000.0,0,200378.0,159357.66666666666,38780.0,0.040558617032736596,0,0.0,0,0,1.001884990575047
120000.0,0,11296.0,8382.333333333334,5288.0,0.10513967591211851,0,-0.16666666666666666,0,0,0.09413254889542587
100000.0,0,98499.0,82516.5,14501.0,0.029289032518683096,3,1.0,2,2,0.984980150198498
100000.0,0,0.0,10748.5,57797.0,0.8961886745642871,1,-0.5,1,1,0.0
50000.0,0,50025.0,24384.5,6807.0,0.0465251387483938,0,0.0,0,0,1.000479990400192
240000.0,0,2208.0,12237.333333333334,71299.0,0.9710452843037113,0,-0.5,0,-1,0.009199961666826389
60000.0,0,2295.0,5229.833333333333,20610.0,0.6567877629063098,1,0.0,2,0,0.03824936251062482
260000.0,1,8214.0,2363.0,6343.0,0.4473517173284435,0,-2.0,-2,-2,0.03159218618389929
30000.0,1,17643.0,19609.5,7900.0,0.06714375563072635,6,2.0,2,2,0.5880803973200893
440000.0,0,54408.0,63870.666666666664,30000.0,0.07828299301976646,0,0.0,0,0,0.12365426442212632
360000.0,0,132250.0,138620.0,30000.0,0.03606978782548475,0,0.0,0,0,0.36736009066641484
50000.0,1,5310.0,12325.166666666666,30000.0,0.4056685417568152,0,-0.8333333333333334,0,-1,0.10619787604247916
270000.0,0,316.0,1225.3333333333333,12210.0,1.660546715626275,0,-1.0,-1,-1,0.0011703660356813493
150000.0,0,30585.0,10120.5,6000.0,0.09880772017653645,0,-1.1666666666666667,0,-1,0.20389864067572883
200000.0,0,8355.0,8355.0,50060.0,0.9985837106780235,0,-1.0,-1,-1,0.04177479112604437
50000.0,0,44510.0,35515.833333333336,18000.0,0.0844689717310508,0,0.0,0,0,0.8901821963560729
210000.0,0,970.0,1957.5,8507.0,0.7242465520177082,2,0.0,2,-1,0.004619025623687506
50000.0,1,47760.0,44509.0,7966.0,0.02982906142929359,4,1.3333333333333333,2,2,0.9551808963820724
50000.0,0,19839.0,20048.5,5787.0,0.04810793735244239,0,0.0,0,0,0.39677206455870884
440000.0,0,26430.0,134542.66666666666,303650.0,0.37615034617228466,0,-0.8333333333333334,0,-2,0.060068045299897045
60000.0,1,43662.0,45084.0,11228.0,0.0415075506922238,6,2.0,2,2,0.7276878718688022
70000.0,0,6017.0,4321.333333333333,9013.0,0.3476030699217093,0,-0.16666666666666666,0,0,0.08595591491550121
290000.0,0,71559.0,64835.0,17500.0,0.04498587443542727,0,0.0,0,0,0.24675432153682228
140000.0,0,487.0,497.3333333333333,2796.0,0.9366834170854271,0,-1.3333333333333333,-1,-1,0.00347854658181013
310000.0,0,110786.0,112074.66666666667,51577.0,0.07670024046433262,0,0.0,0,0,0.35737304073212667
450000.0,0,-44.0,1729.8333333333333,10467.0,1.0083815028901735,1,-1.1666666666666667,1,1,-9.777756049431002e-05
360000.0,0,997.0,1948.1666666666667,10724.0,0.9173652694610779,0,-1.0,-1,-1,0.002769436751564579
550000.0,0,383973.0,364657.1666666667,92000.0,0.04204860819106888,0,0.0,0,0,0.6981314579428037
180000.0,0,0.0,0.0,4003.0,4003.0,1,-1.5,1,1,0.0
140000.0,0,34661.0,44165.0,86775.0,0.3274639516059036,0,-0.16666666666666666,0,0,0.24757680302283555
50000.0,0,17094.0,16075.166666666666,10115.0,0.10487081657197363,0,0.0,0,0,0.34187316253674926
200000.0,0,0.0,365.6666666666667,2945.0,1.3416856492027336,0,-2.0,-2,-2,0.0
60000.0,0,54282.0,44832.5,9665.0,0.035929902303379974,0,0.0,0,0,0.904684921917968
140000.0,0,3234.0,-5359.666666666667,103270.0,-3.2114314146220106,0,-0.6666666666666666,0,0,0.023099835001178563
70000.0,0,70293.0,67837.5,16700.0,0.041029319994300116,0,0.0,0,0,1.0041713689804432
20000.0,0,7973.0,9711.5,5100.0,0.08752359704822378,6,2.0,3,1,0.3986300684965752
100000.0,0,68963.0,58413.666666666664,13094.0,0.03735987194814014,0,0.0,0,0,0.6896231037689623
360000.0,0,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
100000.0,0,440.0,308.3333333333333,1440.0,0.7779578606158833,0,-1.1666666666666667,-1,-1,0.004399956000439995
160000.0,0,26736.0,28927.166666666668,8900.0,0.05127791477495333,2,0.5,2,-1,0.1670989556315273
160000.0,0,163418.0,163479.5,39600.0,0.04037199325502254,0,0.0,0,0,1.0213561165242717
130000.0,1,296.0,505.0,3442.0,1.1355988122731773,0,-0.6666666666666666,0,-1,0.0022769055622649057
100000.0,0,48923.0,46109.166666666664,10473.0,0.03785567636342606,0,0.0,0,0,0.4892251077489225
90000.0,1,15952.0,18576.333333333332,6500.0,0.05831740819494164,4,1.3333333333333333,2,0,0.17724247508361018
80000.0,0,8613.0,14737.833333333334,14836.0,0.16777491292350838,1,0.3333333333333333,2,2,0.10766115423557206
220000.0,1,216435.0,213401.66666666666,16252.0,0.012692799421435773,6,4.166666666666667,6,5,0.9837909827682602
260000.0,1,5912.0,3123.0,14870.0,0.7935322055605956,0,-2.0,-2,-2,0.022738374083176603
30000.0,1,25161.0,28165.833333333332,8300.0,0.04911358848730148,6,3.0,5,2,0.8386720442651912
100000.0,1,4535.0,2508.8333333333335,11574.0,0.7688322040653647,3,0.5,2,1,0.04534954650453495
80000.0,0,55084.0,50432.0,12896.0,0.042618302472297774,0,0.0,0,0,0.6885413932325846
20000.0,0,5526.0,3321.8333333333335,10009.0,0.5021573349387919,0,-0.8333333333333334,0,0,0.27628618569071545
140000.0,0,19853.0,28338.666666666668,24000.0,0.14114907106267607,0,0.0,0,0,0.1418061299562146
30000.0,1,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
90000.0,0,20612.0,23143.0,8096.0,0.05830374696634716,0,0.0,0,0,0.22901967755913824
150000.0,0,59555.0,58423.833333333336,16874.0,0.048136610525354874,0,0.0,0,0,0.3970306864620903
250000.0,0,191305.0,110025.66666666667,20919.0,0.031688012663692616,0,0.0,0,0,0.7652169391322434
20000.0,1,19911.0,20340.5,3250.0,0.026629740093736684,3,0.8333333333333334,2,1,0.9955002249887506
50000.0,0,20914.0,12870.5,40200.0,0.5205635553713871,0,-0.6666666666666666,0,0,0.41827163456730865
100000.0,1,2000.0,1691.6666666666667,4150.0,0.4088267165796473,2,0.5,3,3,0.01999980000199998
500000.0,0,3580.0,17987.166666666668,116676.0,1.081094103257848,0,-1.0,-1,-1,0.00715998568002864
50000.0,0,47357.0,30175.0,29538.0,0.16314740045622503,1,0.16666666666666666,2,2,0.9471210575788485
40000.0,0,32228.0,50052.333333333336,116822.0,0.3889982185372026,0,-0.3333333333333333,0,0,0.8056798580035499
80000.0,0,75530.0,77483.0,19000.0,0.04086909199632608,2,0.6666666666666666,2,0,0.9441131985850176
100000.0,0,45124.0,56695.5,13849.0,0.040711518223027036,0,0.0,0,0,0.45123548764512356
180000.0,0,1073.0,7625.166666666667,30847.0,0.6742218919391502,0,-0.8333333333333334,0,-2,0.005961077994011145
90000.0,0,87235.0,67194.66666666667,18602.0,0.04613946012714271,0,0.0,0,0,0.969267008144354
10000.0,0,1082.0,1499.5,21375.0,2.375527895087797,0,-2.0,-2,-2,0.10818918108189181
200000.0,0,165.0,150.16666666666666,941.0,1.0432372505543237,0,-0.6666666666666666,0,-1,0.0008249958750206249
80000.0,1,7431.0,9702.0,5850.0,0.10049301702368886,6,2.0,2,2,0.09288633892076349
90000.0,1,62011.0,64915.5,16000.0,0.041078938314839254,6,2.0,2,2,0.6890034555171609
80000.0,1,30900.0,5150.0,0.0,0.0,0,-1.3333333333333333,0,0,0.3862451719353508
90000.0,1,124457.0,100898.33333333333,105646.0,0.17450870594376197,3,1.0,2,2,1.3828401906645482
80000.0,0,2350.0,2741.6666666666665,12100.0,0.7355175977144247,0,-0.8333333333333334,0,-1,0.029374632817089786
140000.0,1,832.0,500.5,2828.0,0.9414114513981359,0,-0.8333333333333334,0,-1,0.005942814694180756
480000.0,0,398380.0,348756.0,94825.0,0.04531580564644735,0,0.0,0,0,0.8299566042570745
230000.0,0,276758.0,253893.16666666666,44576.0,0.02926163218149354,5,1.5,2,1,1.2032904204764328
70000.0,1,4168.0,2898.5,5027.0,0.2890409383624655,2,0.5,3,-1,0.059542006542763676
200000.0,0,126082.0,119521.66666666667,28867.0,0.040253454389783734,0,0.0,0,0,0.6304068479657602
180000.0,0,66376.0,68550.5,22700.0,0.055190321514013964,0,0.0,0,0,0.3687535069249615
190000.0,0,181295.0,177644.33333333334,41971.0,0.03937733319447924,0,0.0,0,0,0.9541791885305867
20000.0,0,18817.0,19529.0,4767.0,0.0406827394922125,4,1.1666666666666667,2,1,0.9408029598520073
10000.0,1,7680.0,9408.833333333334,4915.0,0.08706203280546994,1,0.3333333333333333,2,0,0.7679232076792321
80000.0,0,81133.0,80574.16666666667,19602.0,0.040546410560848574,0,0.0,0,0,1.0141498231272108
60000.0,0,53567.0,57140.333333333336,15621.0,0.04556312947909101,6,2.0,2,2,0.8927684538591023
500000.0,0,4168.0,19119.166666666668,107260.0,0.9350047072771017,0,-0.6666666666666666,0,-1,0.008335983328033343
50000.0,1,550.0,1070.6666666666667,4324.0,0.6729961089494163,3,0.5,2,-1,0.010999780004399912
360000.0,0,0.0,193.66666666666666,1360.0,1.16938950988822,1,-0.8333333333333334,1,1,0.0
10000.0,0,7324.0,9394.333333333334,4339.0,0.07697766423616655,3,1.0,2,0,0.7323267673232676
300000.0,1,206.0,385.5,2107.0,0.9105445116681071,0,-1.0,-1,-1,0.0006866643777854074
70000.0,0,8439.0,4532.166666666667,5913.0,0.21743767007428108,0,-0.5,0,0,0.12055542063684804
250000.0,0,39936.0,15184.0,43168.0,0.47382690302398334,0,-1.3333333333333333,0,0,0.1597433610265559
10000.0,1,3577.0,5863.5,5158.0,0.1466090614518788,4,1.3333333333333333,2,2,0.35766423357664234
140000.0,0,25184.0,25899.333333333332,26011.0,0.16738418373585076,0,0.0,0,0,0.1798844293969329
100000.0,0,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
110000.0,0,0.0,181.33333333333334,863.0,0.7924701561065197,1,-0.5,1,1,0.0
210000.0,0,291.0,291.0,2906.0,1.663423010875787,0,-1.0,-1,-1,0.0013857076871062518
210000.0,0,14472.0,2525.3333333333335,680.0,0.044875602190985284,0,-2.0,-2,-2,0.06891395755258309
70000.0,1,49201.0,51320.5,13146.0,0.04269235265844819,6,2.1666666666666665,3,3,0.7028613876944615
20000.0,0,15166.0,16479.666666666668,6112.0,0.06181292286532024,0,0.0,0,0,0.7582620868956552
220000.0,0,4935.0,3771.3333333333335,20707.0,0.915064739935481,0,-2.0,-2,-2,0.02243171621947173
20000.0,1,18355.0,18661.0,7993.0,0.07138710512918985,2,0.6666666666666666,2,2,0.9177041147942603
80000.0,0,56272.0,60894.166666666664,17500.0,0.04789717707723214,3,1.0,2,2,0.7033912076099049
500000.0,1,506787.0,453307.1666666667,109414.0,0.04022804249067226,0,0.0,0,0,1.0135719728560544
210000.0,0,209396.0,151535.66666666666,33881.0,0.03726401346216242,0,0.0,0,0,0.9971190613378031
80000.0,1,76896.0,67674.33333333333,15054.0,0.03707452585538128,1,0.3333333333333333,2,2,0.9611879851501857
50000.0,0,40994.0,27100.166666666668,7880.0,0.048461888537656365,3,1.0,2,2,0.8198636027279455
240000.0,0,0.0,4476.833333333333,25233.0,0.9393567120839849,1,-0.16666666666666666,1,1,0.0
150000.0,0,198.0,4514.166666666667,28563.0,1.0545300155061657,1,-1.1666666666666667,2,-2,0.0013199912000586662
210000.0,0,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
360000.0,1,0.0,0.0,0.0,0.0,1,-1.5,1,1,0.0
230000.0,0,70069.0,67600.0,16079.0,0.03964240719327615,0,0.0,0,0,0.30464650153694983
500000.0,0,-453.0,1948.8333333333333,25654.0,2.193774585257397,1,-0.6666666666666666,1,1,-0.000905998188003624
150000.0,0,50523.0,46874.833333333336,12363.0,0.043957333333333334,0,-0.16666666666666666,0,-1,0.33681775454830304
30000.0,1,27254.0,28842.5,6572.0,0.037976146449704144,4,1.3333333333333333,3,1,0.9084363854538182
470000.0,0,83852.0,74217.16666666667,15595.0,0.035021019348579846,0,0.0,0,0,0.1784081310465297
200000.0,0,27119.0,29717.833333333332,8400.0,0.047109495928393565,3,1.0,2,0,0.13559432202838986
470000.0,0,211775.0,201557.16666666666,157276.0,0.13005067209991533,0,0.0,0,0,0.4505841476933028
310000.0,0,53340.0,48250.5,112592.0,0.38891345197302973,0,-0.16666666666666666,0,0,0.1720639610839965
210000.0,0,204191.0,168957.5,39761.0,0.039221856362441875,0,0.0,0,0,0.9723334650787377
500000.0,0,24433.0,52200.666666666664,464143.0,1.4819144011110934,0,-1.0,-1,-1,0.04886590226819546
80000.0,0,72991.0,76765.16666666667,18540.0,0.04025254455135999,2,0.6666666666666666,2,0,0.9123760952988088
20000.0,1,11805.0,10267.666666666666,15491.0,0.251448699011476,0,-0.3333333333333333,0,0,0.5902204889755512
150000.0,0,3706.0,49937.166666666664,100123.0,0.33416214989453447,1,0.0,1,1,0.024706501956653623
390000.0,0,475934.0,248818.66666666666,85470.0,0.05725048947929317,0,0.0,0,0,1.2203404606654855
10000.0,0,10208.0,8456.0,9500.0,0.1872400812030668,0,0.0,0,0,1.0206979302069794
390000.0,0,14315.0,9254.5,53922.0,0.9710776545166403,0,-2.0,-2,-2,0.03670503408965618
210000.0,1,390.0,12316.666666666666,74920.0,1.0137887173380604,1,-0.16666666666666666,2,-1,0.001857134013647554
350000.0,1,16414.0,1050.0,6116.0,0.9706395810188859,0,-2.0,-2,-2,0.046897008865688955
150000.0,0,3299.0,1522.1666666666667,7337.0,0.8032625355813444,0,-0.6666666666666666,0,-1,0.021993186712088587
210000.0,0,54717.0,54542.166666666664,11473.0,0.0350583950081588,0,0.0,0,0,0.2605559021147518
100000.0,0,18135.0,17119.5,11000.0,0.10708931248661384,0,0.0,0,0,0.1813481865181348
210000.0,1,210463.0,75164.83333333333,16800.0,0.03725138029668064,0,0.0,0,0,1.0021999895238594
290000.0,0,31386.0,13739.833333333334,54417.0,0.660080058224163,0,-1.0,-1,-1,0.10822721300961032
330000.0,1,-13.0,4269.166666666667,26779.0,1.0454013116802,1,-0.6666666666666666,1,1,-3.939382001872722e-05
